"","topic","word","freq"
"6678",557,"traffickers",0.790927951361023
"6679",557,"current",0.747344739256696
"6680",557,"arrest",0.720166721662803
"6681",557,"air",0.561424165570076
"6682",557,"attack",0.543344893539841
"6683",557,"nato",0.523324406632853
"6684",557,"days",0.489324663599111
"6685",558,"april",0.820791537605953
"6686",558,"refurbished",0.746340400342866
"6687",558,"macrobert",0.638239056237306
"6688",558,"posthumous",0.592138483403722
"6689",558,"lady",0.592138483403722
"6690",558,"70281",0.440951810484927
"6691",558,"centenary",0.430459286084236
"6692",558,"gallipoli",0.430459286084236
"6693",558,"horseguards",0.430459286084236
"6694",558,"nonservice",0.407489127657405
"6695",558,"20",0.366731406230879
"6696",558,"monument",0.365126421050492
"6697",559,"peacekeepers",4.93573924687904
"6698",559,"un",3.59545768726781
"6699",559,"missions",1.12421823635484
"6700",559,"personnel",1.10538154635773
"6701",559,"contribution",1.0312220757037
"6702",559,"uk",1.02276329452097
"6703",559,"civilian",0.924349328177966
"6704",559,"deployed",0.855009371429158
"6705",559,"retired",0.847963055656222
"6706",559,"six",0.790042417039679
"6707",559,"single",0.787785177169892
"6708",559,"account",0.740445513386481
"6709",560,"assets",3.42831747104475
"6710",560,"exercise",2.62412978101915
"6711",560,"nonnato",1.97336004187511
"6712",560,"nato",1.81160648330576
"6713",560,"part",1.74898042321558
"6714",560,"took",1.66486255194433
"6715",560,"coast",1.64620584699803
"6716",560,"personnel",1.26481955832741
"6717",560,"hebrides",0.947769548982655
"6718",560,"involved",0.757327453475164
"6719",560,"collaboration",0.721265026076296
"6720",560,"warrior",0.650512229989622
"6721",561,"target",9.84487978366479
"6722",561,"recruited",5.37415561748035
"6723",561,"reserve",2.9220122360322
"6724",561,"strength",2.7866104857865
"6725",561,"army",2.67557463904453
"6726",561,"next",2.57139876516424
"6727",561,"five",2.56876008493212
"6728",561,"regular",2.3493157787907
"6729",561,"year",2.31929393899283
"6730",561,"monthly",1.82206321302198
"6731",561,"met",1.8211079841953
"6732",561,"royal",1.63778279104867
"6733",562,"auxiliary",8.22755339141639
"6734",562,"fleet",6.84711994694563
"6735",562,"royal",4.25262450435397
"6736",562,"merchant",2.44361108509089
"6737",562,"rate",2.06720176610325
"6738",562,"officer",2.00718772435083
"6739",562,"09",1.73094926959208
"6740",562,"seafarers",1.72088015176084
